Left	Top	Right	Bottom	Rotation	CenterOfMassX	CenterOfMassY	FirstPixelY	Area	Mean Intensity	Standard  Deviation	Minimum Intensity	Maximum Intensity
1083.000000	133.000000	1110.000000	155.000000	0.000000	1096.414847	143.323144	133.000000	458.000000	0.335462	0.032369	0.250836	0.424668
254.000000	134.000000	278.000000	156.000000	0.000000	265.450363	144.532688	134.000000	413.000000	0.324410	0.028840	0.246637	0.407100
766.000000	146.000000	787.000000	163.000000	0.000000	775.677291	153.928287	146.000000	251.000000	0.367061	0.027953	0.296408	0.430542
827.000000	495.000000	848.000000	512.000000	0.000000	837.175097	502.828794	495.000000	257.000000	0.326841	0.028124	0.265051	0.406543
597.000000	514.000000	619.000000	533.000000	0.000000	607.517799	523.113269	514.000000	309.000000	0.257874	0.025585	0.205082	0.317943
192.000000	525.000000	209.000000	540.000000	0.000000	199.572973	531.848649	525.000000	185.000000	0.215649	0.018655	0.166764	0.263019
1368.000000	525.000000	1384.000000	539.000000	0.000000	1375.245283	531.220126	525.000000	159.000000	0.215954	0.018290	0.161692	0.268124
1554.000000	528.000000	1569.000000	539.000000	0.000000	1561.435897	532.512821	528.000000	117.000000	0.216525	0.015487	0.179810	0.260207
741.000000	529.000000	762.000000	547.000000	0.000000	751.013652	537.433447	529.000000	293.000000	0.196481	0.019664	0.152833	0.250140
852.000000	530.000000	873.000000	549.000000	0.000000	862.148410	539.045936	530.000000	283.000000	0.185174	0.019505	0.142093	0.259940
1141.000000	547.000000	1155.000000	562.000000	0.000000	1147.466667	553.666667	547.000000	150.000000	0.142387	0.012526	0.112903	0.174626
1023.000000	563.000000	1037.000000	573.000000	0.000000	1029.505263	567.684211	563.000000	95.000000	0.114270	0.009343	0.094920	0.136903
984.000000	103.000000	1006.000000	120.000000	0.000000	994.523077	111.334615	103.000000	260.000000	0.211592	0.017832	0.164596	0.261644
1617.000000	106.000000	1637.000000	123.000000	0.000000	1626.533632	114.080717	106.000000	223.000000	0.214978	0.016520	0.174365	0.259592
1960.000000	109.000000	1987.000000	136.000000	0.000000	1973.273946	121.837165	109.000000	522.000000	0.279521	0.032817	0.200732	0.352359
1012.000000	112.000000	1033.000000	128.000000	0.000000	1022.256705	119.252874	112.000000	261.000000	0.241508	0.022371	0.198958	0.301015
914.000000	115.000000	933.000000	129.000000	0.000000	922.927835	121.561856	115.000000	194.000000	0.243257	0.018467	0.193747	0.285858
666.000000	116.000000	692.000000	135.000000	0.000000	678.515957	125.369681	116.000000	376.000000	0.248229	0.021303	0.190501	0.318713
1423.000000	117.000000	1451.000000	139.000000	0.000000	1436.454746	127.858720	117.000000	453.000000	0.258912	0.025912	0.202092	0.333519
494.000000	121.000000	518.000000	139.000000	0.000000	505.880368	129.837423	121.000000	326.000000	0.261936	0.019336	0.212446	0.311425
1688.000000	122.000000	1713.000000	138.000000	0.000000	1699.613240	128.801394	122.000000	287.000000	0.267059	0.021425	0.209431	0.319963
102.000000	123.000000	120.000000	134.000000	0.000000	110.172414	127.565517	123.000000	145.000000	0.276768	0.020165	0.219216	0.328091
1140.000000	123.000000	1160.000000	137.000000	0.000000	1149.635000	129.895000	123.000000	200.000000	0.278991	0.019838	0.233613	0.331250
1217.000000	123.000000	1244.000000	143.000000	0.000000	1230.225000	131.917500	123.000000	400.000000	0.292621	0.022222	0.229469	0.376712
1543.000000	127.000000	1564.000000	142.000000	0.000000	1552.776423	133.617886	127.000000	246.000000	0.282131	0.021850	0.230587	0.363900
1116.000000	511.000000	1137.000000	525.000000	0.000000	1125.356522	517.373913	511.000000	230.000000	0.257327	0.019942	0.208104	0.309440
1161.000000	520.000000	1185.000000	538.000000	0.000000	1172.427711	528.006024	520.000000	332.000000	0.218488	0.020126	0.174993	0.275259
1556.000000	533.000000	1574.000000	548.000000	0.000000	1563.924242	540.318182	533.000000	198.000000	0.193750	0.017215	0.159825	0.242564
1340.000000	536.000000	1353.000000	548.000000	0.000000	1346.426087	541.356522	536.000000	115.000000	0.181539	0.015296	0.149288	0.216456
1839.000000	540.000000	1858.000000	558.000000	0.000000	1848.440171	548.320513	540.000000	234.000000	0.171547	0.019544	0.125660	0.221546
1947.000000	543.000000	1966.000000	560.000000	0.000000	1955.515982	551.082192	543.000000	219.000000	0.178249	0.019106	0.133175	0.233257
512.000000	545.000000	526.000000	558.000000	0.000000	518.406780	550.694915	545.000000	118.000000	0.163498	0.015349	0.116029	0.197592
909.000000	545.000000	924.000000	559.000000	0.000000	916.285714	551.727891	545.000000	147.000000	0.149783	0.013924	0.114197	0.183016
1112.000000	81.000000	1129.000000	97.000000	0.000000	1120.560606	88.813131	81.000000	198.000000	0.166025	0.013717	0.130005	0.206434
1141.000000	87.000000	1163.000000	107.000000	0.000000	1152.294872	96.516026	87.000000	312.000000	0.193087	0.016933	0.149368	0.242206
1270.000000	87.000000	1289.000000	104.000000	0.000000	1279.313043	94.860870	87.000000	230.000000	0.182560	0.015958	0.141712	0.226131
1833.000000	91.000000	1844.000000	102.000000	0.000000	1838.000000	95.758621	91.000000	87.000000	0.188448	0.014334	0.151915	0.224804
629.000000	94.000000	647.000000	108.000000	0.000000	637.015873	100.317460	94.000000	189.000000	0.183628	0.012449	0.135242	0.215784
251.000000	95.000000	268.000000	111.000000	0.000000	258.287805	102.673171	95.000000	205.000000	0.196169	0.015877	0.151772	0.237445
1705.000000	97.000000	1719.000000	111.000000	0.000000	1711.246032	103.547619	97.000000	126.000000	0.199261	0.013546	0.150579	0.232808
1359.000000	100.000000	1381.000000	117.000000	0.000000	1369.530303	107.965909	100.000000	264.000000	0.211205	0.017113	0.161940	0.269466
899.000000	101.000000	923.000000	121.000000	0.000000	910.402367	111.035503	101.000000	338.000000	0.220000	0.020509	0.172708	0.277409
856.000000	105.000000	873.000000	119.000000	0.000000	864.639053	112.147929	105.000000	169.000000	0.221491	0.016417	0.187484	0.265442
1291.000000	107.000000	1315.000000	128.000000	0.000000	1302.217631	117.220386	107.000000	363.000000	0.241550	0.022259	0.191618	0.313359
142.000000	113.000000	160.000000	129.000000	0.000000	150.392344	120.071770	113.000000	209.000000	0.250960	0.021587	0.196399	0.304505
710.000000	115.000000	728.000000	129.000000	0.000000	718.187845	121.657459	115.000000	181.000000	0.246047	0.015167	0.212338	0.298755
1789.000000	115.000000	1811.000000	133.000000	0.000000	1799.282828	124.033670	115.000000	297.000000	0.261995	0.022648	0.206963	0.335970
874.000000	501.000000	894.000000	518.000000	0.000000	883.744589	509.532468	501.000000	231.000000	0.301792	0.025130	0.244456	0.359413
408.000000	512.000000	427.000000	528.000000	0.000000	417.073913	519.452174	512.000000	230.000000	0.280795	0.022980	0.225766	0.337390
840.000000	520.000000	864.000000	542.000000	0.000000	851.510582	530.261905	520.000000	378.000000	0.218940	0.025009	0.163783	0.284483
678.000000	531.000000	692.000000	542.000000	0.000000	684.686275	535.549020	531.000000	102.000000	0.218284	0.019053	0.174867	0.278693
1697.000000	547.000000	1710.000000	559.000000	0.000000	1703.303922	552.303922	547.000000	102.000000	0.163714	0.013898	0.130936	0.199933
1409.000000	557.000000	1426.000000	571.000000	0.000000	1416.854430	563.658228	557.000000	158.000000	0.134009	0.012102	0.103160	0.161688
1749.000000	80.000000	1756.000000	88.000000	0.000000	1752.054054	83.378378	80.000000	37.000000	0.158850	0.009895	0.135526	0.177382
178.000000	89.000000	193.000000	102.000000	0.000000	185.186047	95.534884	89.000000	129.000000	0.181072	0.016093	0.137725	0.222177
776.000000	93.000000	799.000000	111.000000	0.000000	787.056604	101.820755	93.000000	318.000000	0.186972	0.015266	0.147330	0.224863
987.000000	94.000000	998.000000	104.000000	0.000000	991.819444	98.388889	94.000000	72.000000	0.183009	0.011103	0.156392	0.215090
401.000000	99.000000	421.000000	115.000000	0.000000	410.601770	107.146018	99.000000	226.000000	0.200779	0.017099	0.161085	0.247979
28.000000	103.000000	48.000000	118.000000	0.000000	37.421053	110.205742	103.000000	209.000000	0.223545	0.022197	0.158679	0.276350
871.000000	103.000000	891.000000	118.000000	0.000000	880.790698	110.097674	103.000000	215.000000	0.210963	0.015503	0.173295	0.259618
1141.000000	105.000000	1168.000000	126.000000	0.000000	1153.639098	114.989975	105.000000	399.000000	0.232884	0.024363	0.171942	0.302459
438.000000	106.000000	456.000000	124.000000	0.000000	446.142259	113.933054	106.000000	239.000000	0.221823	0.018656	0.167738	0.271891
1608.000000	109.000000	1628.000000	124.000000	0.000000	1617.258537	116.360976	109.000000	205.000000	0.225599	0.017150	0.180117	0.269653
93.000000	111.000000	114.000000	128.000000	0.000000	103.093985	119.507519	111.000000	266.000000	0.248613	0.023069	0.172691	0.309201
2001.000000	111.000000	2027.000000	130.000000	0.000000	2013.419718	120.287324	111.000000	355.000000	0.294078	0.026893	0.231934	0.366892
993.000000	112.000000	1014.000000	129.000000	0.000000	1003.025547	120.518248	112.000000	274.000000	0.243012	0.019666	0.198529	0.294519
1649.000000	112.000000	1668.000000	126.000000	0.000000	1657.792079	118.762376	112.000000	202.000000	0.235019	0.017434	0.190359	0.279219
771.000000	115.000000	794.000000	132.000000	0.000000	781.675497	123.476821	115.000000	302.000000	0.247751	0.021414	0.192724	0.308288
1436.000000	116.000000	1463.000000	137.000000	0.000000	1449.641089	126.099010	116.000000	404.000000	0.258999	0.023670	0.198517	0.327837
1331.000000	117.000000	1354.000000	132.000000	0.000000	1342.613281	124.460937	117.000000	256.000000	0.257805	0.019104	0.202303	0.304549
1673.000000	120.000000	1697.000000	138.000000	0.000000	1684.522152	128.477848	120.000000	316.000000	0.267286	0.023261	0.213844	0.329290
1790.000000	121.000000	1816.000000	142.000000	0.000000	1802.543814	130.788660	121.000000	388.000000	0.293547	0.028435	0.227776	0.363405
333.000000	122.000000	356.000000	139.000000	0.000000	343.856164	130.013699	122.000000	292.000000	0.274017	0.021977	0.201819	0.332792
1575.000000	122.000000	1595.000000	139.000000	0.000000	1584.769841	129.738095	122.000000	252.000000	0.271834	0.021466	0.209040	0.334396
1302.000000	123.000000	1321.000000	137.000000	0.000000	1310.541237	129.329897	123.000000	194.000000	0.279942	0.019964	0.231801	0.338997
1180.000000	125.000000	1204.000000	143.000000	0.000000	1190.959184	133.680272	125.000000	294.000000	0.297479	0.023720	0.237510	0.357555
1583.000000	537.000000	1602.000000	553.000000	0.000000	1591.903509	545.021930	537.000000	228.000000	0.182941	0.018236	0.142444	0.234649
52.000000	538.000000	72.000000	554.000000	0.000000	60.841004	545.610879	538.000000	239.000000	0.174994	0.019220	0.131957	0.223018
775.000000	540.000000	798.000000	560.000000	0.000000	786.595166	549.178248	540.000000	331.000000	0.164395	0.018570	0.119312	0.214607
1994.000000	540.000000	2016.000000	558.000000	0.000000	2004.093103	548.348276	540.000000	290.000000	0.204519	0.021515	0.152061	0.260852
480.000000	545.000000	495.000000	558.000000	0.000000	487.395161	550.451613	545.000000	124.000000	0.167210	0.015614	0.125448	0.208109
1630.000000	547.000000	1650.000000	564.000000	0.000000	1639.484733	554.965649	547.000000	262.000000	0.152280	0.016028	0.107837	0.201686
1845.000000	79.000000	1855.000000	90.000000	0.000000	1850.098592	83.676056	79.000000	71.000000	0.162299	0.011424	0.135697	0.185612
802.000000	91.000000	827.000000	123.000000	0.000000	814.075556	106.395556	91.000000	450.000000	0.208685	0.027585	0.149961	0.284660
1973.000000	95.000000	1989.000000	111.000000	0.000000	1980.394444	102.172222	95.000000	180.000000	0.227621	0.018511	0.181881	0.274444
407.000000	98.000000	421.000000	109.000000	0.000000	413.490000	103.180000	98.000000	100.000000	0.193535	0.012728	0.157631	0.222584
1812.000000	101.000000	1830.000000	116.000000	0.000000	1819.864078	107.796117	101.000000	206.000000	0.226490	0.019062	0.171447	0.280259
1892.000000	101.000000	1902.000000	113.000000	0.000000	1896.264706	105.852941	101.000000	68.000000	0.220393	0.016692	0.185581	0.263783
614.000000	103.000000	633.000000	120.000000	0.000000	623.068826	111.336032	103.000000	247.000000	0.211327	0.016647	0.165454	0.261336
190.000000	108.000000	204.000000	121.000000	0.000000	196.190909	114.809091	108.000000	110.000000	0.238401	0.018021	0.198821	0.288169
432.000000	112.000000	451.000000	127.000000	0.000000	440.849246	119.160804	112.000000	199.000000	0.236280	0.017455	0.193706	0.295057
1665.000000	113.000000	1690.000000	133.000000	0.000000	1677.694823	122.841962	113.000000	367.000000	0.253151	0.021375	0.202536	0.316190
1025.000000	116.000000	1043.000000	131.000000	0.000000	1033.530303	122.904040	116.000000	198.000000	0.264614	0.019351	0.209439	0.309859
1500.000000	116.000000	1520.000000	131.000000	0.000000	1509.217195	122.728507	116.000000	221.000000	0.265877	0.021069	0.211349	0.318627
831.000000	119.000000	861.000000	142.000000	0.000000	846.086869	130.264646	119.000000	495.000000	0.286080	0.026913	0.222556	0.364912
268.000000	143.000000	293.000000	163.000000	0.000000	279.895442	152.474531	143.000000	373.000000	0.371689	0.028919	0.285762	0.444798
2008.000000	147.000000	2040.000000	177.000000	0.000000	2022.859216	161.982583	147.000000	689.000000	0.490996	0.044889	0.386694	0.618457
204.000000	148.000000	223.000000	163.000000	0.000000	213.043269	155.288462	148.000000	208.000000	0.392320	0.026412	0.324828	0.468579
320.000000	507.000000	341.000000	524.000000	0.000000	329.745174	514.741313	507.000000	259.000000	0.298459	0.026576	0.222187	0.361094
446.000000	515.000000	466.000000	531.000000	0.000000	455.786561	521.976285	515.000000	253.000000	0.272060	0.023597	0.210740	0.328975
79.000000	518.000000	96.000000	534.000000	0.000000	87.111111	525.666667	518.000000	180.000000	0.243606	0.020744	0.191327	0.298976
1322.000000	518.000000	1348.000000	538.000000	0.000000	1334.133333	527.535802	518.000000	405.000000	0.240073	0.024127	0.185735	0.305820
752.000000	520.000000	775.000000	538.000000	0.000000	763.550314	528.176101	520.000000	318.000000	0.239851	0.022904	0.190543	0.290904
1694.000000	523.000000	1715.000000	542.000000	0.000000	1703.681992	532.275862	523.000000	261.000000	0.235018	0.024909	0.175770	0.293607
123.000000	527.000000	134.000000	538.000000	0.000000	127.759036	532.060241	527.000000	83.000000	0.221897	0.017641	0.176193	0.261898
149.000000	530.000000	160.000000	541.000000	0.000000	153.360000	535.520000	530.000000	75.000000	0.218935	0.014439	0.174506	0.257726
312.000000	531.000000	333.000000	562.000000	0.000000	322.119701	545.149626	531.000000	401.000000	0.186806	0.029298	0.123124	0.259769
7.000000	534.000000	20.000000	545.000000	0.000000	12.793814	539.917526	534.000000	97.000000	0.202039	0.019200	0.150453	0.256410
1923.000000	589.000000	1929.000000	594.000000	0.000000	1925.263158	591.263158	589.000000	19.000000	0.104309	0.010330	0.087750	0.129381
1225.000000	78.000000	1241.000000	93.000000	0.000000	1232.147059	84.511765	78.000000	170.000000	0.164222	0.012336	0.130743	0.203564
1715.000000	89.000000	1745.000000	113.000000	0.000000	1729.305970	100.771144	89.000000	402.000000	0.196072	0.019849	0.145140	0.256005
1167.000000	93.000000	1189.000000	111.000000	0.000000	1177.543919	101.293919	93.000000	296.000000	0.198982	0.016368	0.157681	0.243056
1313.000000	99.000000	1336.000000	120.000000	0.000000	1323.975460	109.085890	99.000000	326.000000	0.218083	0.020509	0.162374	0.276185
731.000000	103.000000	752.000000	119.000000	0.000000	741.442149	110.710744	103.000000	242.000000	0.217407	0.017082	0.171928	0.261892
1975.000000	104.000000	1997.000000	122.000000	0.000000	1985.489583	112.930556	104.000000	288.000000	0.264209	0.026052	0.207713	0.339286
267.000000	107.000000	292.000000	126.000000	0.000000	278.959128	116.269755	107.000000	367.000000	0.239633	0.021657	0.186508	0.302903
1567.000000	110.000000	1600.000000	145.000000	0.000000	1583.483780	126.373766	110.000000	709.000000	0.269970	0.037661	0.188497	0.359687
902.000000	112.000000	933.000000	138.000000	0.000000	916.925081	124.801303	112.000000	614.000000	0.266890	0.028946	0.203424	0.337506
511.000000	116.000000	532.000000	132.000000	0.000000	521.432624	123.524823	116.000000	282.000000	0.251383	0.018916	0.204683	0.301614
968.000000	116.000000	995.000000	134.000000	0.000000	980.679045	124.830239	116.000000	377.000000	0.267194	0.022469	0.214830	0.330310
1933.000000	116.000000	1955.000000	131.000000	0.000000	1943.415020	122.766798	116.000000	253.000000	0.287412	0.023383	0.228360	0.342801
854.000000	120.000000	882.000000	140.000000	0.000000	867.582734	129.395683	120.000000	417.000000	0.283826	0.024412	0.220253	0.356947
1404.000000	121.000000	1426.000000	135.000000	0.000000	1414.511521	127.820276	121.000000	217.000000	0.272305	0.018453	0.225734	0.322401
434.000000	123.000000	453.000000	138.000000	0.000000	442.994975	129.879397	123.000000	199.000000	0.275029	0.020300	0.226437	0.322571
242.000000	125.000000	268.000000	142.000000	0.000000	254.872340	133.431611	125.000000	329.000000	0.298981	0.022089	0.231122	0.367832
1501.000000	125.000000	1528.000000	145.000000	0.000000	1514.030928	134.234536	125.000000	388.000000	0.297192	0.026085	0.222969	0.359612
159.000000	127.000000	183.000000	146.000000	0.000000	170.513761	135.474006	127.000000	327.000000	0.313579	0.026521	0.250578	0.381143
834.000000	535.000000	853.000000	551.000000	0.000000	842.735751	541.088083	535.000000	193.000000	0.187018	0.017333	0.144613	0.240067
